numberArgument,numberAdvocate,nameAdvocate,homeAdvocate,selfAdvocate,argsAdvocate,dateArgument,caseInfo,citeInfo,corrections
881,493,"Dianne Munns","",false,1,"Oct. 13, 1998","AT&T Corporation v. Iowa Utilities Board, 525 U.S. 366 (1999)","1998 J. Sup. Ct. U.S. 204",""
882,414,"Gale A. Norton","",false,2,"Oct. 14, 1998","Buckley v. American Constitutional Law Foundation, Inc., 525 U.S. 182 (1999)","1998 J. Sup. Ct. U.S. 206",""
883,460,"Lisa S. Blatt","",false,5,"Nov. 2, 1998","Hughes Aircraft Company v. Jacobson, 525 U.S. 432 (1999)","1998 J. Sup. Ct. U.S. 253",""
884,465,"Patricia A. Millett","",false,4,"Nov. 2, 1998","Bank of American v. 203 North LaSalle Partnership, 526 U.S. 434 (1999)","1998 J. Sup. Ct. U.S. 253",""
885,494,"Bridget A. Chambers","Asst. Atty General, Iowa",false,1,"Nov. 3, 1998","Knowles v. Iowa, 525 U.S. 113 (1998)","1998 J. Sup. Ct. U.S. 256",""
886,495,"Susan L. Seitz","",false,1,"Nov. 4, 1998","Cedar Rapids Community School District v. Garret F., 526 U.S. 66 (1999)","1998 J. Sup. Ct. U.S. 258",""
887,436,"Beth S. Brinkmann","",false,12,"Nov. 4, 1998","Cedar Rapids Community School District v. Garret F., 526 U.S. 66 (1999)","1998 J. Sup. Ct. U.S. 258",""
888,203,"Barbara D. Underwood","",false,4,"Nov. 9, 1998","Holloway v. United States, 526 U.S. 1 (1999)","1998 J. Sup. Ct. U.S. 279",""
889,496,"Diane W. Wilson","",false,1,"Nov. 10, 1998","El Al Airlines v. Tsui Yuan Tseng, 525 U.S. 155 (1999)","1998 J. Sup. Ct. U.S. 281",""
890,330,"Maureen E. Mahoney","",false,11,"Nov. 30, 1998","Department of Commerce v. United States House of Representative s, 525 U.S. 316 (1999)","1998 J. Sup. Ct. U.S. 337",""
891,486,"Barbara B. McDowell","",false,3,"Dec. 2, 1998","Minnesota v. Mile Lacs Band of Chippewa Indians, 526 U.S. 172 (1999)","1998 J. Sup. Ct. U.S. 341",""
892,497,"Diana L. Gustin","",false,1,"Dec. 2, 1998","Your Home Visiting Nurses Services, Inc. v. Shalala, 525 U.S. 449 (1999)","1998 J. Sup. Ct. U.S. 341",""
893,460,"Lisa S. Blatt","",false,6,"Dec. 2, 1998","Your Home Visiting Nurses Services, Inc. v. Shalala, 525 U.S. 449 (1999)","1998 J. Sup. Ct. U.S. 341",""
894,436,"Beth S. Brinkmann","",false,13,"Dec. 8, 1998","Arizona Department of Revenue v. Blaze Construction Company, 526 U.S. 32 (1999)","1998 J. Sup. Ct. U.S. 366",""
895,498,"Verna L. Williams","",false,1,"Jan, 12, 1999","Davis v. Monroe County Board of Education, 526 U.S. 629 (1999)","1998 J. Sup. Ct. U.S. 445",""
896,203,"Barbara D. Underwood","",false,5,"Jan. 12, 1999","Davis v. Monroe County Board of Education, 526 U.S. 629 (1999)","1998 J. Sup. Ct. U.S. 445",""
897,486,"Barbara B. McDowell","",false,4,"Jan. 12, 1999","Wyoming v. Houghton, 526 U.S. 295 (1999)","1998 J. Sup. Ct. U.S. 445",""
898,499,"Donna D. Domonkos","",false,1,"Jan. 12, 1999","Wyoming v. Houghton, 526 U.S. 295 (1999)","1998 J. Sup. Ct. U.S. 445",""
899,500,"Loralyn McKinley","",false,1,"Jan. 19, 1999","American Manufacturers ' Mutual Insurance Company v. Sullivan, 526 U.S. 40 (1999)","1998 J. Sup. Ct. U.S. 473",""
900,501,"Deborah A. Smith","",false,1,"Mar. 1, 1999","Murphy Brothers, Inc. v. Michette Pipe Stringing, Inc., 526 U.S. 344 (1999)","1998 J. Sup. Ct. U.S. 591",""
901,465,"Patricia A. Millett","",false,5,"Mar. 3, 1999","INS v. Aguirre-Aguirre, 526 U.S. 415 (1999)","1998 J. Sup. Ct. U.S. 596",""
902,502,"Nadine K. Wettstein","",false,1,"Mar. 3, 1999","INS v. Aguirre-Aguirre, 526 U.S. 415 (1999)","1998 J. Sup. Ct. U.S. 596",""
903,503,"Pamela A. Rumpz","",false,1,"Mar. 3, 1999","Strickler v. Greene, 527 U.S. 263 (1999)","1998 J. Sup. Ct. U.S. 596",""
904,204,"Carolyn M. Snurkowski","",false,5,"Mar. 23, 1999","Florida v. White, 526 U.S. 559 (1999)","1998 J. Sup. Ct. U.S. 662",""
905,474,"Katherine P. Baldwin","",false,3,"Mar. 29, 1999","Lilly v. Virginia, 527 U.S. 116 (1999)","1998 J. Sup. Ct. U.S. 682",""
906,504,"Deborah A. LaBelle","",false,1,"Mar. 30, 1999","Martin v. Hadix, 527 U.S. 343 (1999)","1998 J. Sup. Ct. U.S. 684",""
907,505,"Beverly P. Downing","",false,1,"Apr. 21, 1999","Olmstead v. L.C., 527 U.S. 581 (1999)","1998 J. Sup. Ct. U.S. 744",""
908,486,"Barbara B. McDowell","",false,5,"Apr. 26, 1999","West v. Gibson, 527 U.S. 212 (1999)","1998 J. Sup. Ct. U.S. 762",""
909,294,"Patricia A. Brannan","",false,2,"Apr. 26, 1999","Reno v. Bossier Parish School Board, 528 U.S. 320 (2000)","1998 J. Sup. Ct. U.S. 762",""
910,203,"Barbara D. Underwood","",false,6,"Apr. 27, 1999","Greater New Orleans Broadcasting Ass'n, Inc. v. United States, 527 U.S. 173 (1999)","1998 J. Sup. Ct. U.S. 764",""
911,506,"Corbett Gordon","",false,1,"Apr. 28, 1999","Albertson's, Inc. v. Kirkingburg, 527 U.S. 555 (1999)","1998 J. Sup. Ct. U.S. 766",""
912,507,"Carol F. Jorstad","",false,1,"Oct. 5, 1999","Smith v. Robbins, 528 U.S. 259 (2000)","1999 J. Sup. Ct. U.S. 176",""
913,294,"Patricia A. Brannan","",false,3,"Oct. 6, 1999","Reno v. Bossier Parish School Board, 528 U.S. 320 (2000)","1999 J. Sup. Ct. U.S. 178",""
914,203,"Barbara D. Underwood","",false,7,"Oct. 13, 1999","Kimel v. Florida Board of Regents, 528 U.S. 62 (2000)","1999 J. Sup. Ct. U.S. 216",""
915,508,"Beverly Van Ness","",false,1,"Nov. 1, 1999","Portuondo v. Agard, 529 U.S. 61 (2000)","1999 J. Sup. Ct. U.S. 292",""
916,460,"Lisa S. Blatt","",false,7,"Nov. 2, 1999","New York v. Hill, 528 U.S. 110 (2000)","1999 J. Sup. Ct. U.S. 294",""
917,509,"Susan K. Ullman","",false,1,"Nov. 9, 1999","Board of Regents, University of Wisconsin System v. Southworth, 529 U.S. 217 (2000)","1999 J. Sup. Ct. U.S. 313",""
918,436,"Beth S. Brinkmann","",false,14,"Nov. 30, 1999","Carmell v. Texas, 529 U.S. 513 (2000)","1999 J. Sup. Ct. U.S. 382",""
919,203,"Barbara D. Underwood","",false,8,"Dec. 1, 1999","Mitchell v. Helms, 530 U.S. 793 (2000)","1999 J. Sup. Ct. U.S. 384",""
920,486,"Barbara B. McDowell","",false,6,"Dec. 8, 1999","United States v. Johnson, 529 U.S. 53 (2000)","1999 J. Sup. Ct. U.S. 411","name originally spelled Barbara D. McDowell"
921,510,"Susan S. Wagner","",false,1,"Jan. 10, 2000","Cortez Byrd Chips, Inc. v. Harbert Construction Company, 529 U.S. 193 (2000)","1999 J. Sup. Ct. U.S. 480",""
922,511,"Julie Goldscheid","",false,1,"Jan. 11, 2000","United States v. Morrison, 529 U.S. 598 (2000)","1999 J. Sup. Ct. U.S. 484",""
923,512,"Elizabeth S. Kertscher","",false,1,"Jan. 11, 2000","Garner v. Jones, 529 U.S. 244 (2000)","1999 J. Sup. Ct. U.S. 484",""
924,513,"Catherine W. Smith","",false,1,"Jan. 12, 2000","Troxel v. Granville, 530 U.S. 57 (2000)","1999 J. Sup. Ct. U.S. 486",""
925,514,"Christine A. Hogan","",false,1,"Jan. 18, 2000","Weisgram v. Marley Company, 528 U.S. 440 (2000)","1999 J. Sup. Ct. U.S. 518",""
926,203,"Barbara D. Underwood","",false,9,"Jan. 19, 2000","Hill v. Colorado, 530 U.S. 703 (2000)","1999 J. Sup. Ct. U.S. 522",""
927,460,"Lisa S. Blatt","",false,8,"Feb. 22, 2000","Fischer v. United States, 529 U.S. 667 (2000)","1999 J. Sup. Ct. U.S. 610",""
928,515,"Rita LaLumia","",false,1,"Feb. 22, 2000","Johnson v. United States, 529 U.S. 694 (2000)","1999 J. Sup. Ct. U.S. 610",""
929,516,"M. Carolyn Fuentes","",false,1,"Feb. 29, 2000","Bond v. United States, 529 U.S. 334 (2000)","1999 J. Sup. Ct. U.S. 637",""
930,465,"Patricia A. Millett","",false,6,"Mar. 1, 2000","Norfolk Southern Railway Company v. Shanklin, 529 U.S. 344 (2000)","1999 J. Sup. Ct. U.S. 640",""
931,486,"Barbara B. McDowell","",false,7,"Mar. 20, 2000","Ohler v. United States, 529 U.S. 753 (2000)","1999 J. Sup. Ct. U.S. 699",""
932,465,"Patricia A. Millett","",false,7,"Mar. 21, 2000","Reeves v. Sanderson Plumbing Products, Inc., 530 U.S. 133 (2000)","1999 J. Sup. Ct. U.S. 702",""
933,517,"Debra J. Dixon","",false,1,"Mar. 27, 2000","Nelson v. Adams USA, Inc., 529 U.S. 460 (2000)","1999 J. Sup. Ct. U.S. 722",""
934,518,"Lisa S. Gochman","Deputy Atty General, New Jersey",false,1,"Mar. 28, 2000","Apprendi v. New Jersey, 530 U.S. 466 (2000)","1999 J. Sup. Ct. U.S. 724",""
935,519,"Sarah H. Bohr","",false,1,"Mar. 28, 2000","Sims v. Apfel, 530 U.S. 103 (2000)","1999 J. Sup. Ct. U.S. 724",""
936,436,"Beth S. Brinkmann","",false,15,"Apr. 17, 2000","Harris Trust & Savings Bank v. Salomon Smith Barney, Inc., 530 U.S. 238 (2000)","1999 J. Sup. Ct. U.S. 784",""
937,203,"Barbara D. Underwood","",false,10,"Apr. 18, 2000","Miller v. French, 530 U.S. 327 (2000)","1999 J. Sup. Ct. U.S. 788",""
938,474,"Katherine P. Baldwin","",false,4,"Apr. 18, 2000","Ramdass v. Angelone, 530 U.S. 156 (2000)","1999 J. Sup. Ct. U.S. 789",""
939,465,"Patricia A. Millett","",false,8,"Oct. 3, 2000","Indianapolis v. Edmond, 531 U.S. 32 (2000)","2000 J. Sup Ct. U.S. 169",""
940,520,"Priscilla J. Smith","",false,1,"Oct. 4, 2000","Ferguson v. Charleston, 532 U.S. 67 (2001)","2000 J. Sup Ct. U.S. 172",""
941,203,"Barbara D. Underwood","",false,11,"Oct. 11, 2000","Brentwood Academy v. Tennessee Secondary School Athletic Association, 531 U.S. 288 (2001)","2000 J. Sup Ct. U.S. 206",""
942,436,"Beth S. Brinkmann","",false,16,"Oct. 30, 2000","Lopez v. Davis, 531 U.S. 230 (2001)","2000 J. Sup Ct. U.S. 257",""
943,521,"Maureen A. Hart","",false,1,"Oct. 31, 2000","Special Commitment Center v. Young, 531 U.S. 250 (2001) ","2000 J. Sup Ct. U.S. 260",""
944,522,"Deannae F. Jones","",false,1,"Nov. 1, 2000","Illinois v. McArthur, 531 U.S. 326 (2001)","2000 J. Sup Ct. U.S. 261",""
945,203,"Barbara D. Underwood","",false,12,"Nov. 6, 2000","Cook v. Gralike, 531 U.S. 510 (2001)","2000 J. Sup Ct. U.S. 280",""
946,523,"Judith L. French","",false,1,"Nov. 7, 2000","Administrator of Environmental Protection Agency v. American Trucking Administrator, 531 U.S. 457 (2001)","2000 J. Sup Ct. U.S. 28",""
947,486,"Barbara B. McDowell","",false,8,"Nov. 8, 2000","Egelhoff v. Egelhoff, 532 U.S. 141 (2001)","2000 J. Sup Ct. U.S. 284",""
948,524,"Martha F. Davis","",false,1,"Jan. 9, 2001","Tuan Anh Nguyen v. Immigration and Naturalization Service, 533 U.S. 53 (2001)","2000 J. Sup Ct. U.S. 496",""
949,465,"Patricia A. Millett","",false,9,"Jan. 16, 2001","Shaw v. Murphy, 532 U.S. 223 (2001)","2000 J. Sup Ct. U.S. 519",""
950,460,"Lisa S. Blatt","",false,9,"Jan. 16, 2001","Texas v. Cobb, 532 U.S. 162 (2001)","2000 J. Sup Ct. U.S. 519",""
951,203,"Barbara D. Underwood","",false,13,"Jan. 17, 2001","PGA Tour v. Martin, 532 U.S. 661 (2001)","2000 J. Sup Ct. U.S. 522",""
952,436,"Beth S. Brinkmann","",false,17,"Feb. 27, 2001","Buckhannon Board and Care Home v. West Virginia Department of Health and Human Resources, 532 U.S. 598 (2001)","2000 J. Sup Ct. U.S. 650",""
953,203,"Barbara D. Underwood","",false,14,"Feb. 28, 2001","Federal Election Commission v. Colorado Republican Federal Campaign Committee, 533 U.S. 431 (2001)","2000 J. Sup Ct. U.S. 652",""
954,525,"Nancy Winkelman","",false,1,"Mar. 20, 2001","Booth v. Churner, 532 U.S. 731 (2001)","2000 J. Sup Ct. U.S. 720",""
955,486,"Barbara B. McDowell","",false,9,"Mar. 21, 2001","Nevada v. Hicks, 533 U.S. 353 (2001)","2000 J. Sup Ct. U.S. 722",""
956,526,"Preeta D. Bansal","",false,1,"Mar. 26, 2001","Great Meadow Correctional Facility v. Walker, 533 U.S. 167 (2001)","2000 J. Sup Ct. U.S. 745",""
957,527,"Deborah W. Loewenberg","",false,1,"Mar. 26, 2001","Great Meadow Correctional Facility v. Walker, 533 U.S. 167 (2001)","2000 J. Sup Ct. U.S. 745",""
958,436,"Beth S. Brinkmann","",false,18,"Mar. 27, 2001","Atkinson Trading Company Inc. v. Shirley, 532 U.S. 645 (2001)","2000 J. Sup Ct. U.S. 747",""
959,203,"Barbara D. Underwood","",false,15,"Mar. 28, 2001","United States v. Oakland Cannabis Buyers' Cooperative and Jeffrey Jones, 532 U.S. 483 (2001)","2000 J. Sup Ct. U.S. 749",""
960,528,"Leslie J. Ludtke","",false,1,"Apr. 16, 2001","State of New Hampshire v. State of Maine, 532 U.S. 742 (2001)","2000 J. Sup Ct. U.S. 809",""
961,486,"Barbara B. McDowell","",false,10,"Apr. 17, 2001","United States and Department of Agriculture, v. United Foods Inc., 533 U.S. 405 (2001)","2000 J. Sup Ct. U.S. 812",""
962,529,"Sandra Stewart","",false,1,"Apr. 17, 2001","Alabama v. Bozeman, 533 U.S. 146 (2001)","2000 J. Sup Ct. U.S. 812",""
963,530,"Kathleen L. Caldwell","",false,1,"Apr. 28, 2001","Pollard v. E. I. du Pont de Nemours & Company, 532 U.S. 843 (2001)","2000 J. Sup Ct. U.S. 833",""
964,203,"Barbara D. Underwood","",false,16,"Apr. 25, 2001","Altadis U.S.A. Inc. v. Reilly, 533 U.S. 525 (2001)","2000 J. Sup Ct. U.S. 838",""
965,531,"Cynthia J. Dodge","",false,1,"Apr. 25, 2001","Florida v. Robert A. Thomas, 532 U.S. 774 (2001)","2000 J. Sup Ct. U.S. 838",""
966,532,"Allison M. Zieve","",false,1,"Oct. 29, 2001","Dusenbery v. United States, 534 U.S. 161 (2002)","2001 J. Sup Ct. U.S. 307",""
967,533,"Bonnie I. Robin-Vergeer","",false,1,"Oct. 29, 2001","Lee v. Kemma, 534 U.S. 362 (2002)","2001 J. Sup Ct. U.S. 307",""
968,463,"Carla J. Stovall","",false,2,"Oct. 30, 2001","Kansas v. Crane, 534 U.S. 407 (2002)","2001 J. Sup Ct. U.S. 309",""
969,282,"Monica Knox","",false,2,"Nov. 6, 2001","United States v. Alphonso Vonn, 535 U.S. 55 (2002)","2001 J. Sup Ct. U.S. 315",""
970,534,"Hilary A. Fox","",false,1,"Nov. 6, 2001","United States v. Knights, 534 U.S. 112 (2001)","2001 J. Sup Ct. U.S. 315",""
971,486,"Barbara B. McDowell","",false,11,"Nov. 7, 2001","Toyota Motor Manufacturing, Kentucky Inc. v. Williams, 534 U.S. 184 (2002)","2001 J. Sup Ct. U.S. 318",""
972,535,"Victoria A. Brambi","",false,1,"Nov. 27, 2001","United States v. Arvizu, 534 U.S. 266 (2002)","2001 J. Sup Ct. U.S. 374",""
973,536,"Ann E. Beeson","",false,1,"Nov. 28, 2001","Ashcroft v. American Civil Liberties Union, 535 U.S. 564 (2002)","2001 J. Sup Ct. U.S. 375",""
974,537,"Maureen M. Flanagan","",false,1,"Dec. 3, 2001","Wisconsin Department of Health and Family Services v. Blumer, 534 U.S. 473 (2002)","2001 J. Sup Ct. U.S. 390",""
975,538,"Claudia Center","",false,1,"Dec. 3, 2001","US Airways Inc. v. Barnett, 535 U.S. 391 (2002)","2001 J. Sup Ct. U.S. 391",""
976,486,"Barbara B. McDowell","",false,12,"Dec. 5 2001","Mathias v. WorldCom Technologies Inc., 535 U.S. 682 (2002)","2001 J. Sup Ct. U.S. 393",""
977,486,"Barbara B. McDowell","",false,13,"Dec. 5, 2001","United States v. Public Service Commission of Maryland, 535 U.S. 635 (2002)","2001 J. Sup Ct. U.S. 393",""
978,539,"Susan S. Miller","",false,1,"Dec. 5, 2001","United States v. Public Service Commission of Maryland, 535 U.S. 635 (2002)","2001 J. Sup Ct. U.S. 393",""
979,460,"Lisa S. Blatt","",false,10,"Jan. 8, 2002","Edelman v. Lynchburg College, 535 U.S. 106 (2002)","2001 J. Sup Ct. U.S. 458",""
980,465,"Patricia A. Millett","",false,10,"Jan. 9, 2002","Young v. United States, 535 U.S. 43 (2002)","2001 J. Sup Ct. U.S. 460",""
981,540,"Pamela Y. Price","",false,1,"Jan. 9, 2002","National Railroad Passenger Corporation v. Morgan, 536 U.S. 101 (2002)","2001 J. Sup Ct. U.S. 460",""
982,541,"Lauren R. Brody","",false,1,"Jan. 15, 2002","Swierkiewicz v. Sorema N. A., 534 U.S. 506 (2002)","2001 J. Sup Ct. U.S. 480",""
983,542,"Kathryn L. Pryor","",false,1,"Jan. 16, 2002","Barnhart v. Walton, 535 U.S. 212 (2002)","2001 J. Sup Ct. U.S. 482",""
984,523,"Judith L. French","",false,2,"Feb. 20, 2002","Taylor v. Simmons-Harris, 536 U.S. 639 (2002)","2001 J. Sup Ct. U.S. 572",""
985,503,"Pamela A. Rumpz","",false,2,"Feb. 20, 2002","Atkins v. Virginia, 536 U.S. 304 (2002)","2001 J. Sup Ct. U.S. 572",""
986,543,"Devon Orland","",false,1,"Feb. 25, 2002","Lapides v. Board of Regents of the University System of Georgia, 535 U.S. 613 (2002)","2001 J. Sup Ct. U.S. 593",""
987,544,"Julie C. Parsley","",false,1,"Feb. 25, 2002","Lapides v. Board of Regents of the University System of Georgia, 535 U.S. 613 (2002)","2001 J. Sup Ct. U.S. 593",""
988,460,"Lisa S. Blatt","",false,11,"Feb. 27, 2002","Chevron U.S.A. Inc. v. Echazabal, 536 U.S. 73 (2002)","2001 J. Sup Ct. U.S. 598",""
989,545,"Jennifer K. Harbury","",false,1,"Mar. 18, 2002","Christopher v. Harbury, 536 U.S. 403 (2002)","2001 J. Sup Ct. U.S. 670",""
990,546,"Linda M. Meoli","",false,1,"Mar. 19, 2002","Board of Education of independent School District No. 92 of Pottawatomie County v. Earls, 536 U.S. 822 (2002)","2001 J. Sup Ct. U.S. 671",""
991,460,"Lisa S. Blatt","",false,12,"Mar. 25, 2002","Bell v. Cone, 535 U.S. 685 (2002)","2001 J. Sup Ct. U.S. 695",""
992,465,"Patricia A. Millett","",false,11,"Mar. 26, 2002","Devlin v. Scardelletti, 536 U.S. 1 (2002)","2001 J. Sup Ct. U.S. 697",""
993,547,"Gwendolyn Spivey","",false,1,"Apr. 17, 2002","United States v. Drayton, 536 U.S. 194 (2002)","2001 J. Sup Ct. U.S. 778",""
994,548,"Sarah L. Reid","",false,1,"Apr. 17, 2002","JPMorgan Chase Bank v. Traffic Stream (BVI) Infrastructure Limited, 536 U.S. 88 (2002)","2001 J. Sup Ct. U.S. 782",""
995,549,"Eileen J. O'Connor","",false,1,"Apr. 22, 2002","United States v. D'Italia, 536 U.S. 238 (2002)","2001 J. Sup Ct. U.S. 807",""
996,550,"Tracy J. Power","",false,1,"Apr. 22, 2002","United States v. D'Italia, 536 U.S. 238 (2002)","2001 J. Sup Ct. U.S. 807",""
997,551,"Janet Napolitano","",false,1,"Apr. 22, 2002","Ring v. Arizona, 536 U.S. 584 (2002)","2001 J. Sup Ct. U.S. 807",""
998,465,"Patricia A. Millett","",false,12,"Apr. 24, 2002","Gonzaga University v. Doe, 536 U.S. 273 (2002)","2001 J. Sup Ct. U.S. 811",""
999,436,"Beth S. Brinkmann","",false,19,"Apr. 24, 2002","Gonzaga University v. Doe, 536 U.S. 273 (2002)","2001 J. Sup Ct. U.S. 811",""
1000,552,"Leslie A. Brueckner","",false,1,"Oct. 15, 2002","Sprietsma v. Mercury Marine, a Division of Brunswick Corporation, 537 U.S. 51 (2002)","2002 J. Sup Ct. U.S. 238",""
1001,553,"Gena A. Bunn","",false,1,"Oct. 16, 2002","Miller-El v. Cockrell, 537 U.S. 322 (2003)","2002 J. Sup Ct. U.S. 240",""
1002,554,"Iva C. Dougherty","",false,1,"Nov. 4, 2002","Sattazahn v. Pennsylvania, 537 U.S. 101 (2003)","2002 J. Sup Ct. U.S. 302",""
1003,555,"Shelley R. Sadin","",false,1,"Nov. 13, 2002","Connecticut Department of Public Safety v. Doe, 538 U.S. 1 (2003)","2002 J. Sup Ct. U.S. 326",""
1004,244,"Christine O. Gregoire","",false,3,"Dec. 3, 2002","Washington State Department of Social and Health Services v. Guardianship Estate of Danny Keffeler, 537 U.S. 371 (2003)","2002 J. Sup Ct. U.S. 416",""
1005,465,"Patricia A. Millett","",false,13,"Dec. 3, 2002","Washington State Department of Social and Health Services v. Guardianship Estate of Danny Keffeler, 537 U.S. 371 (2003)","2002 J. Sup Ct. U.S. 416",""
1006,556,"Teresa W. Roseborough","",false,1,"Dec. 3, 2002","Washington State Department of Social and Health Services v. Guardianship Estate of Danny Keffeler, 537 U.S. 371 (2003)","2002 J. Sup Ct. U.S. 416",""
1007,431,"Fay Clayton","",false,2,"Dec. 4, 2002","Operation Rescue v. National Organization for Women, Inc., 537 U.S. 393 (2003)","2002 J. Sup Ct. U.S. 418",""
1008,472,"Sheila L. Birnbaum","",false,2,"Dec. 11, 2002","State Farm Mutual Automobile Insurance Company v. Campbell, 538 U.S. 408 (2003)","2002 J. Sup Ct. U.S. 443",""
1009,460,"Lisa S. Blatt","",false,13,"Jan. 13, 2003","Archer v. Warner, 538 U.S. 314 (2003)","2002 J. Sup Ct. U.S. 539",""
1010,557,"Donnal M. Lach","",false,1,"Jan. 14, 2003","Cook County Illinois v. United States, 538 U.S. 119 (2003)","2002 J. Sup Ct. U.S. 541",""
1011,558,"Elizabeth A. Johnson","",false,1,"Jan. 14, 2003","Kentucky Association of Health Plans Inc. v. Miller, 538 U.S. 329 (2003)","2002 J. Sup Ct. U.S. 542",""
1012,559,"Judy Rabinovitz","",false,1,"Jan. 15, 2003","Demore v. Kim, 538 U.S. 510 (2003)","2002 J. Sup Ct. U.S. 544",""
1013,441,"Cornelia T. L. Pillard","",false,8,"Jan. 15, 2003","Nevada Department of Human Resources v. Hibbs, 538 U.S. 721 (2003)","2002 J. Sup Ct. U.S. 544",""
1014,560,"Janis S. McLean","",false,1,"Jan. 23, 2003","Woodford v. Garceau, 538 U.S. 202 (2003)","2002 J. Sup Ct. U.S. 564",""
1015,561,"Lynne S. Coffin","",false,1,"Jan. 23, 2003","Woodford v. Garceau, 538 U.S. 202 (2003)","2002 J. Sup Ct. U.S. 564",""
1016,562,"Lisa R. Eskow","",false,1,"Feb. 26, 2003","Roell v. Withrow, 538 U.S. 580 (2003)","2002 J. Sup Ct. U.S. 676",""
1017,563,"Amanda Frost","",false,1,"Feb. 26, 2003","Roell v. Withrow, 538 U.S. 580 (2003)","2002 J. Sup Ct. U.S. 676",""
1018,465,"Patricia A. Millett","",false,14,"Mar. 24, 2003","Wiggins v. Smith, 539 U.S. 510 (2003)","2002 J. Sup Ct. U.S. 779",""
1019,564,"Deborah LaBelle","",false,1,"Mar. 26, 2003","Overton v. Bazzetta, 539 U.S. 126 (2003)","2002 J. Sup Ct. U.S. 784",""
1020,486,"Barbara B. McDowell","",false,14,"Mar. 31, 2003","Inyo County v. Paiute-Shoshone Indians of the Bishop Community of the Bishop Colony, 538 U.S. 701 (2003)","2002 J. Sup Ct. U.S. 809",""
1021,565,"Janet Gaard","",false,1,"Mar. 31, 2003","Stogner v. California, 539 U.S. 607 (2003)","2002 J. Sup Ct. U.S. 810",""
1022,330,"Maureen E. Mahoney","",false,12,"Apr. 1, 2003","Grutter v. Bollinger, 539 U.S. 306 (2003)","2002 J. Sup Ct. U.S. 812",""
1023,460,"Lisa S. Blatt","",false,14,"Apr. 2, 2003","Breuer v. Jim's Concrete of Brevard, Inc, 538 U.S. 691 (2003)","2002 J. Sup Ct. U.S. 813",""
1024,566,"Dale M. Cendali","",false,1,"Apr. 2, 2003","Dastar Corporation v. Twentieth Century Fox Film Corporation, 539 U.S. 23 (2003)","2002 J. Sup Ct. U.S. 814",""
1025,441,"Cornelia T. L. Pillard","",false,9,"Apr. 22, 2003","Green Tree Financial Corp v. Bazzle, 539 U.S. 444 (2003)","2002 J. Sup Ct. U.S. 876",""
1026,486,"Barbara B. McDowell","",false,15,"Apr. 22, 2003","Ponderosa Dairy, Pahrump Dairy, Rockview Dairies, Inc. and D. Kuiper Dairy v. Lyons, 539 U.S. 59 (2003)","2002 J. Sup Ct. U.S. 876",""
1027,460,"Lisa S. Blatt","",false,15,"Apr. 28, 2003","The Black and Decker Disability Plan v. Kenneth L. Nord, 538 U.S. 822 (2003)","2002 J. Sup Ct. U.S. 889",""
1028,567,"Susan F. Zinn","",false,1,"Oct. 7, 2003","Frew v. Hawkins, 540 U.S. 431 (2004)","2003 J. Sup Ct. U.S. 176",""
1029,568,"Nancy S. Forster","",false,1,"Nov. 3, 2003","Maryland v. Pringle, 540 U.S. 366 (2003)","2003 J. Sup Ct. U.S. 268",""
1030,465,"Patricia A. Millett","",false,15,"Nov. 5, 2003","Illinois v. Lidster, 540 U.S. 419 (2004)","2003 J. Sup Ct. U.S. 272",""
1031,460,"Lisa S. Blatt","",false,16,"Nov. 10, 2003","Lamie v. United States Trustee, 540 U.S. 526 (2004)","2003 J. Sup Ct. U.S. 290",""
1032,486,"Barbara B. McDowell","",false,16,"Nov. 12, 2003","Olympic Airways v. Husain, 540 U.S. 644 (2004)","2003 J. Sup Ct. U.S. 292",""
1033,569,"Corinne Beckwith","",false,1,"Dec. 1, 2003","Muhammad v. Close, 540 U. S. 749 (2004)","2003 J. Sup Ct. U.S. 355",""
