term,usCite,caseTitle,audioTitle,docket,dateArgument,dateDecision,url,file,urlOyez,notes
"1990","498 U.S. 211","Mobil Oil Exploration & Producing Southeast, Inc. v. United Distribution Companies","Opinion Announcement - January 08, 1991","89-1452","1991-01-08","1991-01-08","https://api.oyez.org/case_media/opinion_announcement_audio/19958","/sources/oyez/transcripts/_files/1990/89-1452_19958_decision.json","https://api.oyez.org/cases/1990/89-1452",""
"1990","500 U.S. 565","California v. Acevedo","Oral Argument - January 08, 1991","89-1690","1991-01-08","1991-05-30","https://api.oyez.org/case_media/oral_argument_audio/20605","/sources/oyez/transcripts/_files/1990/89-1690_20605_argument.json","https://api.oyez.org/cases/1990/89-1690",""
"1990","500 U.S. 257","McCormick v. United States","Oral Argument - January 08, 1991","89-1918","1991-01-08","1991-05-23","https://api.oyez.org/case_media/oral_argument_audio/20320","/sources/oyez/transcripts/_files/1990/89-1918_20320_argument.json","https://api.oyez.org/cases/1990/89-1918",""
"1990","498 U.S. 184","Demarest v. Manspeaker","Opinion Announcement - January 08, 1991","89-5916","1991-01-08","1991-01-08","https://api.oyez.org/case_media/opinion_announcement_audio/20236","/sources/oyez/transcripts/_files/1990/89-5916_20236_decision.json","https://api.oyez.org/cases/1990/89-5916",""
"1990","498 U.S. 192","Cheek v. United States","Opinion Announcement - January 08, 1991","89-658","1991-01-08","1991-01-08","https://api.oyez.org/case_media/opinion_announcement_audio/20573","/sources/oyez/transcripts/_files/1990/89-658_20573_decision.json","https://api.oyez.org/cases/1990/89-658",""
"1990","500 U.S. 391","Yates v. Evatt","Oral Argument - January 08, 1991","89-7691","1991-01-08","1991-05-28","https://api.oyez.org/case_media/oral_argument_audio/20404","/sources/oyez/transcripts/_files/1990/89-7691_20404_argument.json","https://api.oyez.org/cases/1990/89-7691",""
"1990","501 U.S. 560","Barnes v. Glen Theatre Inc.","Oral Argument - January 08, 1991","90-26","1991-01-08","1991-06-21","https://api.oyez.org/case_media/oral_argument_audio/20721","/sources/oyez/transcripts/_files/1990/90-26_20721_argument.json","https://api.oyez.org/cases/1990/90-26",""
"1990","499 U.S. 340","Feist Publications, Inc. v. Rural Telephone Service Company, Inc.","Oral Argument - January 09, 1991","89-1909","1991-01-09","1991-03-27","https://api.oyez.org/case_media/oral_argument_audio/19824","/sources/oyez/transcripts/_files/1990/89-1909_19824_argument.json","https://api.oyez.org/cases/1990/89-1909",""
"1990","499 U.S. 439","Leathers v. Medlock","Oral Argument - January 09, 1991","90-29","1991-01-09","1991-04-16","https://api.oyez.org/case_media/oral_argument_audio/20565","/sources/oyez/transcripts/_files/1990/90-29_20565_argument.json","https://api.oyez.org/cases/1990/90-29",""
"1990","499 U.S. 65","Air Line Pilots Association, International v. O'Neill","Oral Argument - January 14, 1991","89-1493","1991-01-14","1991-03-19","https://api.oyez.org/case_media/oral_argument_audio/20787","/sources/oyez/transcripts/_files/1990/89-1493_20787_argument.json","https://api.oyez.org/cases/1990/89-1493",""
"1990","499 U.S. 621","California v. Hodari D.","Oral Argument - January 14, 1991","89-1632","1991-01-14","1991-04-23","https://api.oyez.org/case_media/oral_argument_audio/20794","/sources/oyez/transcripts/_files/1990/89-1632_20794_argument.json","https://api.oyez.org/cases/1990/89-1632",""
"1990","501 U.S. 496","Masson v. New Yorker Magazine, Inc.","Oral Argument - January 14, 1991","89-1799","1991-01-14","1991-06-20","https://api.oyez.org/case_media/oral_argument_audio/20012","/sources/oyez/transcripts/_files/1990/89-1799_20012_argument.json","https://api.oyez.org/cases/1990/89-1799",""
"1990","500 U.S. 20","Gilmer v. Interstate/Johnson Lane Corporation","Oral Argument - January 14, 1991","90-18","1991-01-14","1991-05-13","https://api.oyez.org/case_media/oral_argument_audio/19911","/sources/oyez/transcripts/_files/1990/90-18_19911_argument.json","https://api.oyez.org/cases/1990/90-18",""
"1990","498 U.S. 269","FirsTier Mortgage Company v. Investors Mortgage Insurance Company","Opinion Announcement - January 15, 1991","89-1063","1991-01-15","1991-01-15","https://api.oyez.org/case_media/opinion_announcement_audio/20920","/sources/oyez/transcripts/_files/1990/89-1063_20920_decision.json","https://api.oyez.org/cases/1990/89-1063",""
"1990","498 U.S. 237","Board of Education of Oklahoma City Public Schools v. Dowell","Opinion Announcement - January 15, 1991","89-1080","1991-01-15","1991-01-15","https://api.oyez.org/case_media/opinion_announcement_audio/20009","/sources/oyez/transcripts/_files/1990/89-1080_20009_decision.json","https://api.oyez.org/cases/1990/89-1080",""
"1990","498 U.S. 279","Grogan v. Garner","Opinion Announcement - January 15, 1991","89-1149","1991-01-15","1991-01-15","https://api.oyez.org/case_media/opinion_announcement_audio/19805","/sources/oyez/transcripts/_files/1990/89-1149_19805_decision.json","https://api.oyez.org/cases/1990/89-1149",""
"1990","499 U.S. 585","Carnival Cruise Lines, Inc. v. Shute","Oral Argument - January 15, 1991","89-1647","1991-01-15","1991-04-17","https://api.oyez.org/case_media/oral_argument_audio/19860","/sources/oyez/transcripts/_files/1990/89-1647_19860_argument.json","https://api.oyez.org/cases/1990/89-1647",""
"1990","499 U.S. 573","United States v. Centennial Savings Bank FSB","Oral Argument - January 15, 1991","89-1926","1991-01-15","1991-04-17","https://api.oyez.org/case_media/oral_argument_audio/20369","/sources/oyez/transcripts/_files/1990/89-1926_20369_argument.json","https://api.oyez.org/cases/1990/89-1926",""
"1990","499 U.S. 554","Cottage Savings Association v. Commissioner of Internal Revenue","Oral Argument - January 15, 1991","89-1965","1991-01-15","1991-04-17","https://api.oyez.org/case_media/oral_argument_audio/20494","/sources/oyez/transcripts/_files/1990/89-1965_20494_argument.json","https://api.oyez.org/cases/1990/89-1965",""
"1990","500 U.S. 614","Edmonson v. Leesville Concrete Company, Inc.","Oral Argument - January 15, 1991","89-7743","1991-01-15","1991-06-03","https://api.oyez.org/case_media/oral_argument_audio/20559","/sources/oyez/transcripts/_files/1990/89-7743_20559_argument.json","https://api.oyez.org/cases/1990/89-7743",""
"1990","499 U.S. 244","Equal Employment Opportunity Commission v. Arabian American Oil Company","Oral Argument - January 16, 1991","89-1838","1991-01-16","1991-03-26","https://api.oyez.org/case_media/oral_argument_audio/21243","/sources/oyez/transcripts/_files/1990/89-1838_21243_argument.json","https://api.oyez.org/cases/1990/89-1838",""
"1990","498 U.S. 336","Ohio v. Huertas","Oral Argument - January 16, 1991","89-1944","1991-01-16","1991-01-22","https://api.oyez.org/case_media/oral_argument_audio/20223","/sources/oyez/transcripts/_files/1990/89-1944_20223_argument.json","https://api.oyez.org/cases/1990/89-1944",""
"1990","498 U.S. 335","United States v. France","Opinion Announcement - January 22, 1991","89-1363","1991-01-22","1991-01-22","https://api.oyez.org/case_media/opinion_announcement_audio/21200","/sources/oyez/transcripts/_files/1990/89-1363_21200_decision.json","https://api.oyez.org/cases/1990/89-1363",""
"1990","498 U.S. 292","United States v. R. Enterprises, Inc.","Opinion Announcement - January 22, 1991","89-1436","1991-01-22","1991-01-22","https://api.oyez.org/case_media/opinion_announcement_audio/19925","/sources/oyez/transcripts/_files/1990/89-1436_19925_decision.json","https://api.oyez.org/cases/1990/89-1436",""
"1990","498 U.S. 336","Ohio v. Huertas","Opinion Announcement - January 22, 1991","89-1944","1991-01-22","1991-01-22","https://api.oyez.org/case_media/opinion_announcement_audio/20035","/sources/oyez/transcripts/_files/1990/89-1944_20035_decision.json","https://api.oyez.org/cases/1990/89-1944",""
"1990","498 U.S. 308","Parker v. Dugger","Opinion Announcement - January 22, 1991","89-5961","1991-01-22","1991-01-22","https://api.oyez.org/case_media/opinion_announcement_audio/21190","/sources/oyez/transcripts/_files/1990/89-5961_21190_decision.json","https://api.oyez.org/cases/1990/89-5961",""
"1990","498 U.S. 411","Ford v. Georgia","Opinion Announcement - February 19, 1991","87-6796","1991-02-19","1991-02-19","https://api.oyez.org/case_media/opinion_announcement_audio/20718","/sources/oyez/transcripts/_files/1990/87-6796_20718_decision.json","https://api.oyez.org/cases/1990/87-6796",""
"1990","500 U.S. 110","Lankford v. Idaho","Oral Argument - February 19, 1991","88-7247","1991-02-19","1991-05-20","https://api.oyez.org/case_media/oral_argument_audio/19791","/sources/oyez/transcripts/_files/1990/88-7247_19791_argument.json","https://api.oyez.org/cases/1990/88-7247",""
"1990","498 U.S. 358","Trinova Corporation v. Michigan Department of Treasury","Opinion Announcement - February 19, 1991","89-1106","1991-02-19","1991-02-19","https://api.oyez.org/case_media/opinion_announcement_audio/20684","/sources/oyez/transcripts/_files/1990/89-1106_20684_decision.json","https://api.oyez.org/cases/1990/89-1106",""
"1990","498 U.S. 337","McDermott International, Inc. v. Wilander","Opinion Announcement - February 19, 1991","89-1474","1991-02-19","1991-02-19","https://api.oyez.org/case_media/opinion_announcement_audio/19796","/sources/oyez/transcripts/_files/1990/89-1474_19796_decision.json","https://api.oyez.org/cases/1990/89-1474",""
"1990","501 U.S. 775","Blatchford v. Native Village of Noatak","Oral Argument - February 19, 1991","89-1782","1991-02-19","1991-06-24","https://api.oyez.org/case_media/oral_argument_audio/20554","/sources/oyez/transcripts/_files/1990/89-1782_20554_argument.json","https://api.oyez.org/cases/1990/89-1782",""
"1990","498 U.S. 395","Gozlon-Peretz v. United States","Opinion Announcement - February 19, 1991","89-7370","1991-02-19","1991-02-19","https://api.oyez.org/case_media/opinion_announcement_audio/20209","/sources/oyez/transcripts/_files/1990/89-7370_20209_decision.json","https://api.oyez.org/cases/1990/89-7370",""
"1990","501 U.S. 350","Lampf, Pleva, Lipkind, Prupis & Petigrow v. Gilbertson","Oral Argument - February 19, 1991","90-333","1991-02-19","1991-06-20","https://api.oyez.org/case_media/oral_argument_audio/20480","/sources/oyez/transcripts/_files/1990/90-333_20480_argument.json","https://api.oyez.org/cases/1990/90-333",""
"1990","500 U.S. 226","Siegert v. Gilley","Oral Argument - February 19, 1991","90-96","1991-02-19","1991-05-23","https://api.oyez.org/case_media/oral_argument_audio/20923","/sources/oyez/transcripts/_files/1990/90-96_20923_argument.json","https://api.oyez.org/cases/1990/90-96",""
"1990","498 U.S. 466","International Organization of Masters, Mates & Pilots v. Brown","Opinion Announcement - February 20, 1991","89-1330","1991-02-20","1991-02-20","https://api.oyez.org/case_media/opinion_announcement_audio/20224","/sources/oyez/transcripts/_files/1990/89-1330_20224_decision.json","https://api.oyez.org/cases/1990/89-1330",""
"1990","498 U.S. 479","McNary v. Haitian Refugee Center, Inc.","Opinion Announcement - February 20, 1991","89-1332","1991-02-20","1991-02-20","https://api.oyez.org/case_media/opinion_announcement_audio/20330","/sources/oyez/transcripts/_files/1990/89-1332_20330_decision.json","https://api.oyez.org/cases/1990/89-1332",""
"1990","498 U.S. 439","Dennis v. Higgins","Opinion Announcement - February 20, 1991","89-1555","1991-02-20","1991-02-20","https://api.oyez.org/case_media/opinion_announcement_audio/20763","/sources/oyez/transcripts/_files/1990/89-1555_20763_decision.json","https://api.oyez.org/cases/1990/89-1555",""
"1990","501 U.S. 680","Pauley v. BethEnergy Mines, Inc.","Oral Argument - February 20, 1991","89-1714","1991-02-20","1991-06-24","https://api.oyez.org/case_media/oral_argument_audio/20651","/sources/oyez/transcripts/_files/1990/89-1714_20651_argument.json","https://api.oyez.org/cases/1990/89-1714",""
"1990","500 U.S. 415","Mu'Min v. Virginia","Oral Argument - February 20, 1991","90-5193","1991-02-20","1991-05-30","https://api.oyez.org/case_media/oral_argument_audio/20604","/sources/oyez/transcripts/_files/1990/90-5193_20604_argument.json","https://api.oyez.org/cases/1990/90-5193",""
"1990","500 U.S. 352","Hernandez v. New York","Oral Argument - February 25, 1991","89-7645","1991-02-25","1991-05-28","https://api.oyez.org/case_media/oral_argument_audio/20927","/sources/oyez/transcripts/_files/1990/89-7645_20927_argument.json","https://api.oyez.org/cases/1990/89-7645",""
"1990","501 U.S. 722","Coleman v. Thompson","Oral Argument - February 25, 1991","89-7662","1991-02-25","1991-06-24","https://api.oyez.org/case_media/oral_argument_audio/20361","/sources/oyez/transcripts/_files/1990/89-7662_20361_argument.json","https://api.oyez.org/cases/1990/89-7662",""
"1990","501 U.S. 171","McNeil v. Wisconsin","Oral Argument - February 25, 1991","90-5319","1991-02-25","1991-06-13","https://api.oyez.org/case_media/oral_argument_audio/20723","/sources/oyez/transcripts/_files/1990/90-5319_20723_argument.json","https://api.oyez.org/cases/1990/90-5319",""
"1990","499 U.S. 432","Kay v. Ehrler","Oral Argument - February 25, 1991","90-79","1991-02-25","1991-04-16","https://api.oyez.org/case_media/oral_argument_audio/20231","/sources/oyez/transcripts/_files/1990/90-79_20231_argument.json","https://api.oyez.org/cases/1990/90-79",""
"1990","499 U.S. 606","American Hospital Association v. National Labor Relations Board","Oral Argument - February 25, 1991","90-97","1991-02-25","1991-04-23","https://api.oyez.org/case_media/oral_argument_audio/21171","/sources/oyez/transcripts/_files/1990/90-97_21171_argument.json","https://api.oyez.org/cases/1990/90-97",""
"1990","498 U.S. 505","Oklahoma Tax Commission v. Citizen Band, Potawatomi Indian Tribe of Oklahoma","Opinion Announcement - February 26, 1991","89-1322","1991-02-26","1991-02-26","https://api.oyez.org/case_media/opinion_announcement_audio/20682","/sources/oyez/transcripts/_files/1990/89-1322_20682_decision.json","https://api.oyez.org/cases/1990/89-1322",""
"1990","498 U.S. 517","Air Courier Conference of America v. American Postal Workers Union, AFL-CIO","Opinion Announcement - February 26, 1991","89-1416","1991-02-26","1991-02-26","https://api.oyez.org/case_media/opinion_announcement_audio/21225","/sources/oyez/transcripts/_files/1990/89-1416_21225_decision.json","https://api.oyez.org/cases/1990/89-1416",""
"1990","498 U.S. 533","Business Guides, Inc. v. Chromatic Communications Enterprises, Inc.","Opinion Announcement - February 26, 1991","89-1500","1991-02-26","1991-02-26","https://api.oyez.org/case_media/opinion_announcement_audio/20277","/sources/oyez/transcripts/_files/1990/89-1500_20277_decision.json","https://api.oyez.org/cases/1990/89-1500",""
"1990","501 U.S. 429","Florida v. Bostick","Oral Argument - February 26, 1991","89-1717","1991-02-26","1991-06-20","https://api.oyez.org/case_media/oral_argument_audio/20174","/sources/oyez/transcripts/_files/1990/89-1717_20174_argument.json","https://api.oyez.org/cases/1990/89-1717",""
"1990","501 U.S. 171","McNeil v. Wisconsin","Oral Argument - February 26, 1991","90-5319","1991-02-26","1991-06-13","https://api.oyez.org/case_media/oral_argument_audio/23287","/sources/oyez/transcripts/_files/1990/90-5319_23287_argument.json","https://api.oyez.org/cases/1990/90-5319",""
"1990","501 U.S. 32","Chambers v. NASCO, Inc.","Oral Argument - February 27, 1991","90-256","1991-02-27","1991-06-06","https://api.oyez.org/case_media/oral_argument_audio/20164","/sources/oyez/transcripts/_files/1990/90-256_20164_argument.json","https://api.oyez.org/cases/1990/90-256",""
"1990","501 U.S. 624","Schad v. Arizona","Oral Argument - February 27, 1991","90-5551","1991-02-27","1991-06-21","https://api.oyez.org/case_media/oral_argument_audio/20221","/sources/oyez/transcripts/_files/1990/90-5551_20221_argument.json","https://api.oyez.org/cases/1990/90-5551",""
"1990","500 U.S. 380","Illinois v. Kentucky","Oral Argument - March 18, 1991","106 Orig.","1991-03-18","1991-05-28","https://api.oyez.org/case_media/oral_argument_audio/20063","/sources/oyez/transcripts/_files/1990/106-orig_20063_argument.json","https://api.oyez.org/cases/1990/106_orig",""
